date,facebook,google,youtube,bmw,amazon,iphone,apple,samsung,btc,twitter,netflix,disney,bbc,trump,ebay,windows,euro,china,xiaomi,microsoft,btc2eur
2019-06-03 15:00:00,81.0,80.0,67.755104,4.4673696,24.01211,12.843687,8.269223,11.96084,0.4660068,10.56282,7.155459,3.066625,9.199876,6.13325,8.418187,7.696628,5.131085400000001,3.4891381,2.5932782000000003,2.8146558,7512.901683
2019-06-03 16:00:00,83.0,78.0,67.4375,4.4958334,24.727083,12.925521,9.915468,12.018749,0.4744243,11.0699005,8.129458,3.2863767,9.076659,6.7292476,8.65189,7.209908,4.943937,3.604954,2.595567,2.6272202,7584.61829075
2019-06-03 17:00:00,85.0,79.0,66.78350999999999,4.452234,23.570648,12.5710125,11.578565,10.881061,0.2901616,10.155657,8.251471,3.2694507,8.768072,6.836124400000001,9.153455,7.0678573,4.77827,3.3846078,2.4698489,2.5308328,7627.34333699
2019-06-03 18:00:00,89.0,77.0,67.989365,5.229951,26.700275,14.038289,13.5183525,11.6081505,0.30955067,10.989049,10.3128,3.6593807,8.909797,7.4778647,10.910327,7.7230406,5.289754,3.4912376000000003,2.569939,2.8269327,7574.79310776
2019-06-03 19:00:00,92.0,73.0,65.7,5.905618,29.52809,15.9451685,15.9451685,12.27778,0.33637753,12.445969,12.445969,4.209666,10.348762,9.120943,12.660413,8.440275,5.896631,3.6998467000000006,2.8013124,3.0849898,7619.61208219
2019-06-03 20:00:00,94.0,73.0,66.4382,6.0398364,29.5952,16.60955,14.891321,12.139664,0.33721290000000004,13.825728,12.166641,4.176608,10.357988,9.522667,11.195567,7.849766000000002,5.233177,3.4887848,2.6415083,2.8726404,7631.4248585
2019-06-03 21:00:00,97.0,72.0,66.27273000000001,5.2124615,26.931051,16.216547,14.030046,11.409049,0.32138166,15.1049385,11.550835,4.200303599999999,10.0161085,10.177659,9.800709,7.4133562999999985,4.512478,3.7603981,2.7576252999999995,2.724401,7639.05694356
2019-06-03 22:00:00,100.0,70.0,67.558136,4.503875700000001,24.771318,16.32655,13.664613,10.961722,0.47659662,14.774495000000002,11.784419,4.332507,7.2208447,9.306867,8.300719,7.1688027000000005,3.6378999,4.1728854,2.4838603,2.5819073,7588.76188703
2019-06-03 23:00:00,92.0,71.0,68.55173,3.7665782,23.137552,15.335354,12.639029,10.053773,0.4501689,13.054898,11.883306,4.395194999999998,4.5521665,8.633419,7.295847,7.052652,2.8421135,4.4210653,2.3087785,2.6386042,7567.18908147
2019-06-04 00:00:00,88.0,70.0,68.37209,3.7567084,26.296959,17.844364000000006,13.87895,11.705139,0.6988143,13.626878,14.394589000000002,5.1138673,3.8794856,9.169693,7.527360000000002,7.801082000000001,2.6003609,5.200721700000001,2.3790534,2.9280658,7274.46303741
2019-06-04 01:00:00,85.0,70.0,65.11628,2.9598308,22.064194,15.337305,11.758601,10.181228,0.45587587,11.700813,12.3694315,4.4529953,3.0216753,8.110813,7.362122500000001,7.112559299999999,2.0169945,4.777092,2.1895006,2.65394,7128.19928513
2019-06-04 02:00:00,82.0,69.0,62.50588199999999,2.9764705,19.595098,13.890196,10.733334,10.0625,0.41927084,10.202257,10.356836,3.655354,2.6712203,6.7483460000000015,5.4422145,6.2041245,1.7860359,4.0420814,1.9331692,2.2553642000000003,7154.63890893
2019-06-04 03:00:00,79.0,67.0,62.09756,3.7408168,23.06837,16.833675,12.527387,12.527387,0.69596595,12.701379,11.184796,3.7282653,3.897732,7.287064,6.3596195999999985,7.02208,2.4917057,4.6436334000000015,2.4018793,2.5431664,7168.32475359
2019-06-04 04:00:00,79.0,68.0,62.26506,3.7509072,20.197193,14.715097,10.900072,12.457226,0.65564346,11.145939,8.2695675,2.815172,5.96154,5.96154,6.4689054000000015,7.3567944,3.2456446,4.0029616,2.4215447999999995,2.3560977000000003,7078.813309800001
2019-06-04 05:00:00,77.0,67.0,61.349396,3.695747,17.686789,12.671132,9.503349,11.489123,0.58918583,9.426973,5.6886907,2.0542493000000004,9.481151,5.214633,6.669879400000001,7.518772999999999,4.016879,3.6048913,2.4993913,2.403261,7124.0485502
2019-06-04 06:00:00,72.0,73.0,60.696630000000006,4.4960464999999985,20.082342,13.48814,10.258585,13.026774,0.6856196999999999,10.284296,5.523048,1.9044993,12.985222,5.5403614,7.972715400000001,9.459154,5.652421,3.9220881,2.756062,2.9327326,7090.48893639
2019-06-04 07:00:00,69.0,75.0,58.695652,4.4578977,18.667446,12.259218,9.106848,11.7507715,0.61846167,8.967694,4.483847,1.4946157,10.611772,4.483847,7.3157505999999985,8.849698,5.732191,3.4192016000000005,2.4488876,2.6937764,7016.96159425
2019-06-04 08:00:00,69.0,75.0,59.510868,4.519813,19.491693,12.146997,9.110248,11.99516,0.47349316,9.154201,4.5771003,1.5257001,10.069621,4.4245305,7.6532415999999985,9.327389,6.252425,3.4849582000000003,2.5301752,2.8148197999999995,7034.91842152
2019-06-04 09:00:00,73.0,74.0,60.98901,4.5177045,19.764957,11.858974,8.672981,11.663665,0.46654657,9.175416,4.674268700000002,1.5580895,9.971773,4.51846,8.059955,8.914799,6.426948,3.3171344,2.5479438,2.7414584,7088.17309031
2019-06-04 10:00:00,79.0,72.0,63.81818000000001,5.318182,22.836899,13.451872,9.747733,13.05205,0.5220819999999999,10.789694,5.7801933,2.1194043,11.833341,6.3582125,9.813763,9.122653,7.1343822,3.5087128,2.9149306,2.7349966,7106.2914362
2019-06-04 11:00:00,81.0,73.0,64.79775,4.5207734,21.191126,12.432127,8.880091,11.589271,0.4698353,10.023153,5.5300155,2.246569,12.677067,6.418768,8.393774,8.02346,5.9120230000000005,3.0615835,2.6665404,2.5665452,7104.74098556
2019-06-04 12:00:00,80.0,79.0,65.96907,4.549591,22.179256,13.080074,9.854851,11.856617,0.48725826,10.557262,5.904909,2.6840496,12.078223,7.2133837,8.65606,8.9183655,6.0960975,3.386721,2.8575459,3.1433002999999995,7082.41652296
2019-06-04 13:00:00,79.0,81.0,66.42,4.4777527,22.668623,13.153398499999998,10.171962,11.368663,0.46720535,10.122783,5.833468,2.7451613,9.303046,6.862903,7.5728589999999985,8.282814,5.1515064000000015,3.0710905,2.4196470000000003,2.947006,7099.3137859
2019-06-04 14:00:00,79.0,81.0,67.23,4.482,23.5305,13.446,10.477403,11.67482,0.4669928,10.273842,6.1643050000000015,2.998851,9.312222,6.3133707,7.891713,8.498768,5.182175599999999,3.3165925000000005,2.4513943,3.0964982999999995,7131.67871457
2019-06-04 15:00:00,81.0,81.0,68.72726999999999,4.4822135,24.372036,13.44664,10.08498,11.891245,0.4756498,10.939946,6.945997,3.2993486000000005,9.8980465,6.7636647,8.844792,8.584652,5.4629602,3.7906253,2.7001715,3.1848176,7122.077211399999
2019-06-04 16:00:00,85.0,79.0,70.04124,4.5187893,24.853342,13.556369,10.167276,11.988281,0.47322163,11.041838,7.887027000000002,3.4291422,8.981086999999997,7.0215770000000015,9.027741,7.899274,5.3022523,3.7873232,2.676375,2.9135222,7089.11567302
2019-06-04 17:00:00,86.0,80.0,69.38776,5.279503,28.26087,14.906833,11.57241,13.081854,0.53034544,12.374726,9.821212,4.429174,9.389849,7.972513,10.539932,8.648149499999999,5.6501245,4.0358033,2.7082365000000004,3.1358526,7086.738443000001
2019-06-04 18:00:00,90.0,78.0,69.789474,5.252971,28.015846000000003,14.299755,10.816482,11.898129,0.48235658,11.415772,10.345544,3.8576605,8.889391999999997,7.715321,11.246061,8.499929,5.592059,3.8026001,2.6566112,3.0706284,6820.27339775
2019-06-04 19:00:00,93.0,74.0,67.565216,5.9397993,29.402006,15.146488,11.359866,12.159857,0.49972016,12.32643,11.774501,3.9852154,9.132786,7.970431,11.827091,8.227542,5.9238300000000015,3.6201184,2.6003668,2.9718478,6850.95343999
2019-06-04 20:00:00,94.0,74.0,67.422226,6.060424299999998,29.69608,15.757104,12.682547,11.869563,0.50869554,13.904345499999998,12.02538,4.2551346,9.531501,8.340063,11.51723,8.207682,6.183869400000002,3.7103217000000006,2.5606446,3.045091,6809.35428334
2019-06-04 21:00:00,93.0,73.0,69.755554,5.250418,27.127161,15.751254,12.601004,11.025878,0.49369603,14.810881,11.702425,4.320895,9.805108,9.140355,10.184967,7.8345904000000015,5.3722906,4.0292177,2.5640478,2.94519,6858.09211829
2019-06-04 22:00:00,90.0,71.0,67.73563399999999,4.515708999999998,24.554167,15.240518,11.873426,10.220164,0.4716999,13.993764,11.402326,4.254599,6.6182656,8.351621000000002,8.105985,7.1234410000000015,3.7712336,4.1902595,2.1925776000000003,2.6507282,6724.12103262
2019-06-04 23:00:00,89.0,71.0,67.73563399999999,4.515708999999998,25.589016,16.557598000000002,13.284585,10.988484,0.5150852,13.735605,12.982969,4.8222456,4.8222456,8.611153,7.6837982999999985,7.5513186,3.20359,4.9197989999999985,2.1689434,2.7734032,6837.83461056
2019-06-05 00:00:00,87.0,69.0,65.752945,3.735962600000001,23.565302,15.518614,11.729185,10.494534,0.4843631,11.786169,12.857638,4.755565,3.2797,7.8712797,6.728675,7.1095433,2.406307,4.812614,2.0479207,2.662297,6854.80019922
2019-06-05 01:00:00,85.0,69.0,66.53571,3.0243506,20.414368,13.609578,10.128058,9.328474,0.4176929,9.885398,10.966614,3.960166000000001,2.545821,6.647422,6.320499400000001,5.993576999999998,1.7519686,3.8727727,1.7023177,2.213013,6916.19821232
2019-06-05 02:00:00,83.0,68.0,63.95238000000001,3.0095239,21.34026,14.774026,10.95016,10.22015,0.45761865,10.830308,11.337978,4.0016394,2.8811805,7.5230823,6.043132,6.783107000000001,2.0137348000000004,4.451414,2.0278664,2.4672375,6901.38668671
2019-06-05 03:00:00,81.0,66.0,63.55555699999999,3.738562,23.054466,16.200436,12.051543,12.553691,0.52307045,12.553691,11.008621,3.7960763,3.7960763,7.0745063,6.407099700000002,7.0745063,2.6674366000000003,4.6390204000000015,2.3467984,2.4551122000000003,7016.75877928
2019-06-05 04:00:00,81.0,66.0,63.55555699999999,3.738562,20.130718,13.803922,10.3529415,11.589113,0.48287973,10.945273,8.297222999999999,2.765741,5.37783,5.070525599999999,6.0138793,6.3676367,3.1332815,3.7397232,2.1302220000000003,2.1620164,6990.16336802
